Number,Name,Address,Latitude,Longitude
16104,16104 - PAUL VALÉRY,26-32 RUE PAUL VALERY - 75016 PARIS,48.871361039775586,2.288866396041159
11111,11111 - CHARONNE FROT,31 RUE LEON FROT - 75011 PARIS,48.854963800335234,2.387217085372007
18111,18111 - FELIZ ZIEM,2 RUE FELIX ZIEM - 75018 PARIS,48.88949630486821,2.333393658804396
14108,14108 - JOURDAN LE BRIX ET MESNIN,RUE LE BRIX ET MESNIN - 75014 PARIS,48.82234096593411,2.327861653302471
8026,08026 - MESSINE,2 AVENUE MESSINE - 75008 PARIS,48.87545720024482,2.315465494584916
9002,09002 - MAUBEUGE CONDORCET,19 RUE D'ABBEVILLE - 75009 PARIS,48.879223370628495,2.349147493536092
11019,11019 - CHARONNE PHILIPPE AUGUSTE,156 RUE DE CHARONNE - 75011 PARIS,48.85560316202584,2.390546390619984
19118,19118 - BOLIVAR BURNOUF,82 AVENUE SIMON BOLIVAR - 75019 PARIS,48.87712417766737,2.374276509236151
5022,05022 - CARDINAL LEMOINE,40 RUE BOU LANGERS - 75005 PARIS,48.84629503172156,2.352222921607491
10009,10009 - HITTORFF,FACE 14 RUE HITTORFF - 75010 PARIS,48.87208360886937,2.35766368561921
12038,12038 - BEL AIR,FACE 12 BOULEVARD PICPUS - 75012 PARIS,48.839988788911874,2.400525668552064
14036,14036 - BOULARD DAGUERRE,14 RUE BOULARD - 75014 PARIS,48.834390797006805,2.329303946545288
17005,17005 - BROCHANT,43 RUE BROCHANT - 75017 PARIS,48.89032998912038,2.319730559929781
16019,16019 - HENRI MARTIN,FACE 98 AV. HENRI MARTIN - 75016 PARIS,48.863025315388256,2.268806550199479
18104,18104 - CHAPELLE,2 IMPASSE DE LA CHAPELLE - 75018 PARIS,48.892656891991216,2.359435454901881
13106,13106 - BOBILLOT MERY,17 RUE BOBILLOT - 75013 PARIS,48.82987537265954,2.35424653463425
21007,21007 - RHIN DANUBE (BOULOGNE BILLANCOURT),15 ROND POINT RHIN DANUBE - 92100 BOULOGNE BILLANCOURT,48.84064929857331,2.227978774754288
10111,10111 - BOURSE DU TRAVAIL,100 QUAI DE JEMMAPES - 75010 PARIS,48.87346279870817,2.364035059250436
35008,35008 - LOLIVE 2 (PANTIN),132 RUE JEAN LOLIVE - 93500 PANTIN,48.89271966633131,2.412529571472175
19022,19022 - BOLIVAR,53 RUE DE MEAUX - 75019 PARIS,48.881447321103366,2.3734047671616
19109,19109 - PLACE DU MAROC,27 RUE DE TANGER - 75019 PARIS,48.886233417429835,2.368856390499634
8048,08048 - MARCEAU,45 AVENUE MARCEAU - 75008 PARIS,48.868851708234864,2.298514048803577
9014,09014 - FAUBOURG MONTMARTRE,55 RUE DU FAUBOURG MONTMARTRE - 75009 PARIS,48.875329723153264,2.340772662331439
9108,09108 - ROCHECHOUART MAUBEUGE,25 RUE DE ROCHECHOUART - 75009 PARIS,48.87789001497427,2.344785602987212
13009,13009 - BLANQUI CORVISART,46 BOULEVARD AUGUSTE BLANQUI - 75013 PARIS,48.82998371071962,2.350403587821832
19006,19006 - MATHIS,6 RUE MATHIS - 75019 PARIS,48.89067812943125,2.376142468863619
17009,17009 - BODIN AVENUE DE CLICHY,2 RUE PAUL BODIN - 75017 PARIS,48.89263392143244,2.317313258110739
12106,12106 - BARTHES TROYES,3 RUE ROLAND BARTHES - 75012 PARIS,48.84394917584249,2.37908134343237
19125,19125 - LEDIT DE NANTES,PLACE LEDIT DE NANTES - 75019 PARIS,48.8887900267753,2.378500156138491
42703,42703 - FONTAINEBLEAU (KREMLIN BICETRE),93 AVENUE DE FONTAINEBLEAU - 94270 LE KREMLIN BICETRE,48.8095823380351,2.36268350990116
8016,08016 - SQUARE LOUIS XVI,DEV 32 RUE PASQUIER - 75008 PARIS,48.87320440102894,2.323658830743138
15025,15025 - AMETTE,26 RUE DUPLEIX - 75015 PARIS,48.851454182127426,2.296710300930856
5031,05031 - LACEPEDE,2 RUE LACEPEDE - 75005 PARIS,48.84367484543761,2.354615982683207
6008,06008 - ASSAS LUXEMBOURG,90 RUE D'ASSAS - 75006 PARIS,48.84373446877937,2.333428381875887
1116,01116 - OPÉRA PYRAMIDES,4 RUE DE VENTADOUR - 75001 PARIS,48.866810653323,2.334388448251871
15033,15033 - VIOLET,5 PLACE VIOLET - 75015 PARIS,48.84479039026177,2.290541560154527
19035,19035 - PORTE CHAUMONT,RUE SIGMUND FREUD / PORTE CHAUMONT - 75019 PARIS,48.88573329985865,2.397846415383189
19001,19001 - OURCQ CRIMEE,243 RUE DE CRIMEE - 75019 PARIS,48.894104140316266,2.372946088467279
41603,41603 - PASTEUR (SAINT MANDE),AVENUE PASTEUR/AVENUE DE PARIS - 94160 SAINT MANDE,48.845779219164555,2.42377059524055
18041,18041 - MARTYRS 2,FACE 112 BOULEVARD DE ROCHECHOUART - 75018 PARIS,48.88219420395092,2.340651849622331
20119,20119 - SQUARE DE MENILMONTANT,138 RUE DE MENILMONTANT - 75020 PARIS,48.87013645868239,2.396690612876254
20047,20047 - COURS DE VINCENNES BD DAVOUT,107 COURS DE VINCENNES - 75020 PARIS,48.8473310531154,2.4103900081973
15026,15026 - BIR HAKEIM,FACE 6 BOULEVARD DE GRENELLE - 75015 PARIS,48.853844054333514,2.289705348222022
2022,02022 - BONNE NOUVELLE SAINT FIACRE,20 RUE SAINT FIACRE - 75002 PARIS,48.87078277953678,2.345905811394424
20006,20006 - PYRÉNÉES - PLAINE,33 RUE DES PYRENEES - 75020 PARIS,48.850285280635795,2.406296107816583
16044,16044 - STADE FRANCAIS,24 AVENUE DE LA PORTE DE SAINT CLOUD - 75016 PARIS,48.838713363162405,2.252191060537607
17033,17033 - CARNOT,8 AVENUE CARNOT - 75017 PARIS,48.87553842110213,2.293732100169925
20035,20035 - PYRENEES,262 RUE DES PYRENEES - 75020 PARIS,48.86941289116132,2.395039981220676
18040,18040 - CHAPELLE MARX DORMOY,29 BOULEVARD DE LA CHAPELLE - 75018 PARIS,48.88457006316311,2.360215572664323
10021,10021 - MARCHE ST QUENTIN,4 RUE DES PETITS HOTELS - 75010 PARIS,48.877356057652264,2.354511445637388
10006,10006 - PETITES ECURIES,5 RUE DES PETITES ECURIES - 75010 PARIS,48.872939767837096,2.35403448428308
18026,18026 - RUISSEAU ORDENER,37 RUE DU RUISSEAU - 75018 PARIS,48.892895283967825,2.340119632436559
16016,16016 - PAUL DOUMER / LA TOUR,53 AVENUE PAUL DOUMER - 75016 PARIS,48.860116109626574,2.280840481911055
19009,19009 - CITE DES SCIENCES,28BIS AVENUE CORENTIN CARIOU - 75019 PARIS,48.89654905978759,2.384649644021933
19101,19101 - SIMON BOLIVAR,36 AVENUE SIMON BOLIVAR - 75019 PARIS,48.875070404063074,2.382591714979966
17044,17044 - PORTE DE SAINT OUEN,1 AVENUE DE LA PORTE DE SAINT OUEN - 75017 PARIS,48.89792240854517,2.32851451022192
12107,12107 - DIDEROT BOURDAN,146 BOULEVARD DIDEROT - 75012 PARIS,48.847653880984645,2.390238633141864
7014,07014 - SAINT FRANCOIS XAVIER,35 BOULEVARD DES INVALIDES - 75007 PARIS,48.85167822904787,2.314633840627834
14001,14001 - EDGAR QUINET,13 BOULEVARD EDGAR QUINET - 75014 PARIS,48.84115621648301,2.324448789519074
12021,12021 - COURTELINE,1 - 3  et 5 avenue Courteline (angle boulevard Soult) - 75012 PARIS,48.844373193657,2.41097245166824
3009,03009 - TEMPLE 113,76 RUE DU TEMPLE - 75003 PARIS,48.861581157730946,2.35660934144383
3004,03004 - REPUBLIQUE 23,19 PLACE DE LA REPUBLIQUE - 75003 PARIS,48.86707,2.36351
19105,19105 - PORTE BRUNET,FACE 1 AVENUE AMBROISE RENDU - 75019 PARIS,48.88365921093733,2.395719508193907
18001,18001 - DAMREMONT CAULAINCOURT,6 RUE DAMREMONT - 75018 PARIS,48.88727464264267,2.332648363845394
15108,15108 - MUSÉE DES TÉLÉCOMMUNICATIONS,88 - 90 RUE DE LOURMEL - 75015 PARIS,48.84472879162449,2.287141454149495
20030,20030 - PERE LACHAISE,54 BOULEVARD MENILMONTANT - 75020 PARIS,48.863411107404715,2.387133957573714
2020,02020 - OPERA CASANOVA,02 RUE DANIEL CASANOVA - 75002 PARIS,48.867623078056845,2.333268593101536
14104,14104 - LOSSERAND BOYER-BARRET,4 RUE BOYER BARRET - 75014 PARIS,48.834250135053914,2.317614786781552
11004,11004 - CHARONNE SAINT ANTOINE,3 RUE DE CHARONNE - 75011 PARIS,48.852255290042486,2.374027235613735
16022,16022 - RUE JEAN BOLOGNE,16 RUE JEAN BOLOGNE - 75016 PARIS,48.857566889784465,2.280027395306772
19106,19106 - GARE EMGP,15 RUE MADELEINE VIONNET - 75019 PARIS,48.90177385172424,2.372628293645748
13010,13010 - PLACE D ITALIE AURIOL,FACE 11 PLACE D'ITALIE - 75013 PARIS,48.831582643774894,2.356708420760657
17107,17107 - BERTHIER STUART MERRIL,182 BOULEVARD BERTHIER - 75017 PARIS,48.88591312825616,2.293234151072418
13101,13101 - CROULEBARBE RECULETTES,67-69 RUE DE CROULEBARBE - 75013 PARIS,48.831121775069235,2.348108654777346
42503,42503 - LENINE (GENTILLY),FACE 71 AVENUE LENINE - 94250 GENTILLY,48.81315667771776,2.332054794950423
13151,13151 - GARE D'AUSTERLITZ,GARE D'AUSTERLITZ - 75013 PARIS,48.84057730290756,2.366124461859616
8029,08029 - PLACE DU CANADA,1 AVENUE FRANKLIN ROOSEVELT - 75008 PARIS,48.865346269362675,2.310193787964762
15034,15034 - COMMERCE,2 RUE LAKANAL - 75015 PARIS,48.844425919545365,2.29404143328216
3003,03003 - TURENNE BRETAGNE,4 RUE DES FILLES DU CALVAIRE - 75003 PARIS,48.86213223497159,2.364951386893752
13046,13046 - OUDINE PATAY,10 RUE EUGENE OUDINE - 75013 PARIS,48.825712903519616,2.375044300094851
20023,20023 - PELLEPORT BELGRAND,44 RUE PELLEPORT - 75020 PARIS,48.86500081847653,2.403980836377493
1012,01012 - BOURSE DU COMMERCE,FACE 29 RUE JEAN JACQUES ROUSSEAU - 75001 PARIS,48.86299816676784,2.341555077827231
13111,13111 - CIMETIERE DE GENTILLY,RUE DE LA POTERNE DES PEUPLIERS - 75013 PARIS,48.818574415839485,2.353260183740912
42008,42008 - CASANOVA (IVRY),128 AVENUE DANIEL CASANOVA - 94200 IVRY,48.81420628475591,2.384207013557983
12041,12041 - BOIS DE VINCENNES,AVENUE DAUMESNIL - 75012 PARIS,48.833654852830335,2.413463576486826
34001,34001 - FRUCTIDOR (SAINT OUEN),FACE 10 RUE FRUCTIDOR / FACE BAT 2 LE COLYSEE - 93400 SAINT OUEN,48.900889626876015,2.324819807804481
21104,21104 - SANZILLON (CLICHY),64 RUE DE MADAME DE SANZILLON - 92110 CLICHY,48.903676702256305,2.319176657580128
11009,11009 - RUE DES BOULETS,45 RUE DES BOULETS - 75011 PARIS,48.852193095437535,2.3890216505832
19031,19031 - MANIN CRIMEE,8 RUE MANIN - 75019 PARIS,48.8830298392804,2.38634884002286
23010,23010 - VOLTAIRE (LEVALLOIS),47 RUE VOLTAIRE - 92300 LEVALLOIS-PERRET,48.891962328964816,2.284204990113615
13031,13031 - ITALIE MAISON BLANCHE,121 AVENUE D'ITALIE - 75013 PARIS,48.821159320800966,2.358701217878322
9017,09017 - TRUDAINE MARTYRS,01 RUE LALLIER - 75009 PARIS,48.88103214901626,2.340774412117837
12026,12026 - PARC DE BERCY,61 RUE DE BERCY - 75012 PARIS,48.83772145898209,2.382217337050408
12012,12012 - REUILLY DIDEROT,71 BOULEVARD DIDEROT - 75012 PARIS,48.847296310645035,2.385707672217665
5026,05026 - MOUFFETARD SAINT MEDARD,3 RUE PASCAL - 75005 PARIS,48.83899382454321,2.34993205295774
11045,11045 - SAINT SEBASTIEN FROISSARD,12 BD DES FILLES DU CALVAIRE - 75011 PARIS,48.861205051934334,2.367352328799597
32602,32602 - POULMARCH (LES LILAS),7 RUE JEAN POULMARCH - 93260 LES LILAS,48.8794000532367,2.41616066183218
18046,18046 - FOURCHE,12 RUE ETIENNE JOGELLE - 75018 PARIS,48.88794016394694,2.326124420314341
10014,10014 - BEAUREPAIRE,14 RUE DE MARSEILLE - 75010 PARIS,48.8716626619994,2.363933311380362
19115,19115 - PORTE DE LA VILLETTE,1 AVENUE DE LA PORTE DE LA VILLETTE - 75019 PARIS,48.89849005307383,2.386120008210507
12113,12113 - CARDINAL LAVIGERIE,4 PLACE DU CARDINAL LAVIGERIE - 75012 PARIS,48.832934193699835,2.402636749399156
20042,20042 - PYRENEES ERMITAGE,300 RUE DES PYRENEES - 75020 PARIS,48.87215737993568,2.391739173776302
7023,07023 - BOURDONNAIS TOUR EIFFEL,QUAI BRANLY - 75007 PARIS,48.860897797941035,2.29559959844703
18113,18113 - LEPIC,70 - 72 RUE LEPIC - 75018 PARIS,48.8875730709534,2.33432733641793
19027,19027 - SERRURIER,FACE 109 BOULEVARD SERURIER - 75019 PARIS,48.8806060535742,2.3978962906105
33102,33102 - JAURES 1 (PRE SAINT GERVAIS),RUE GABRIEL PERI ANGLE AVENUE JAURES - 93310 LE PRE SAINT GERVAIS,48.886526983267544,2.407468689386476
19026,19026 - DANUBE,53 RUE MIGUEL HIDALGO - 75019 PARIS,48.88195317244523,2.392496216649528
17028,17028 - PORTE DE COURCELLE,34 BOULEVARD DE REIMS - 75017 PARIS,48.88880002064895,2.296319931841717
17030,17030 - RENNEQUIN PEREIRE,143 BOULEVARD DE PEREIRE - 75017 PARIS,48.88363915389933,2.295152067446227
10017,10017 - GARE DE L'EST SAINT LAURENT,1 RUE DE LA FIDELITE - 75010 PARIS,48.874575036780286,2.356796765204903
15103,15103 - SQUARE DES CÉVENNES,01 RUE CAUCHY - 75015 PARIS,48.84341723238589,2.275108332056225
8033,08033 - SAINT PHILIPPE DU ROULE,1 RUE DU CDT RIVIERE - 75008 PARIS,48.872787680846464,2.309722588932229
19025,19025 - BOTZARIS,FACE 80 RUE BOTZARIS - 75019 PARIS,48.8795614522371,2.38896041078391
4018,04018 - RIVOLI SEBASTOPOL,1 RUE SAINT BON - 75004 PARIS,48.857999643314926,2.350217280976349
16118,16118 - MICHEL ANGE,91 RUE MICHEL ANGE - 75016 PARIS,48.840610399663696,2.258373658198948
2107,02107 - THOREL,11 RUE THOREL - 75002 PARIS,48.87000061719652,2.348995518049354
42706,42706 - SALENGRO (KREMLIN BICETRE),3 RUE ROGER SALENGRO -  94270 LE KREMLIN BICETRE,48.814662495608864,2.36134550272134
20025,20025 - GAMBETTA GATINES,13 RUE DES GATINES - 75020 PARIS,48.8653941647232,2.397814475307571
28003,28003 - JAURES (PUTEAUX),152 RUE JEAN JAURES - 92800 PUTEAUX,48.88047087219649,2.237362446304566
14009,14009 - COTY TOMBE D'ISSOIRE,49 RUE DE LA TOMBE D'ISSOIRE - 75014 PARIS,48.83055599940998,2.33378329803361
11035,11035 - GONCOURT,140 AVENUE PARMENTIER - 75011 PARIS,48.86946960532872,2.371536810663942
18101,18101 - CHAMPIONNET,32 RUE CHAMPIONNET - 75018 PARIS,48.895470370399146,2.349865450921441
15011,15011 - THEBAUD RUE DE CAMBRONNE,32 RUE CAMBRONNE - 75015 PARIS,48.845831419610754,2.301753086991115
12033,12033 - SAINT EMILION,FACE 28 RUE FRANCOIS TRUFFAUT - 75012 PARIS,48.83350833245743,2.386133168700345
9034,09034 - GODOT DE MAUROY,2 RUE GODOT DE MAUROY - 75009 PARIS,48.869956681574806,2.326599657113696
14035,14035 - MAINE GAITE,90 AVENUE DU MAINE - 75014 PARIS,48.83788362776244,2.322551640018162
21009,21009 - LECORBUSIER (BOULOGNE-BILLANCOURT),FACE AU 1 RUE LECORBUSIER - 92100 BOULOGNE-BILLANCOURT,48.83799829528177,2.240846664821182
17023,17023 - AVENUE DE LA PORTE D'ASNIÈRES,22 AVENUE DE LA PORTE D'ASNIERES - 75017 PARIS,48.89058621555025,2.303457408685266
20039,20039 - COURONNES,44 BOULEVARD DE BELLEVILLE - 75020 PARIS,48.868940642855314,2.381282601102786
16010,16010 - BELLES FEUILLES,4 RUE DES BELLES FEUILLES - 75016 PARIS,48.86585549636314,2.282859908979733
8052,08052 - WASHINGTON,2 RUE BALZAC - 75008 PARIS,48.87288299097443,2.299972932642669
17026,17026 - WAGRAM COURCELLES,105 RUE JOUFFROY D'ABBANS - 75017 PARIS,48.88185715074461,2.301138378176729
42702,42702 - LECLERC (KREMLIN BICETRE),73 RUE DU GENERAL LECLERC - 94270 LE KREMELIN BICETRE,48.81047749960048,2.358172896462481
14110,14110 - ABBE CARTON,89 RUE DE L'ABBE CARTON - 75014 PARIS,48.82774626607583,2.320714098089133
10152,10152 - GARE DU NORD 2,3 BOULEVARD DE DENAIN - 75010 PARIS,48.87904931076023,2.354159095958248
14107,14107 - PORTE DE MONTROUGE 2,2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS,48.82341630050286,2.322936857107952
15031,15031 - THEATRE,60 RUE DU THEATRE - 75015 PARIS,48.84817034136516,2.289906646457531
11010,11010 - ST ANTOINE GONNET,1 RUE DES BOULETS - 75011 PARIS,48.84925926211519,2.391754614194301
7021,07021 - BOSQUET SAINT DOMINIQUE,37 AVENUE BOSQUET - 75007 PARIS,48.85865170952645,2.303716580234576
16005,16005 - POINCARE VICTOR HUGO,89 AVENUE RAYMOND POINCARE - 75016 PARIS,48.870306124369975,2.285074541420228
21303,21303 - ILES (ISSY LES MOULINEAUX),ANGLE AVENUE JEAN MONNET ET BOULEVARD DES ILES -  92130 ISSY LES MOULINEAUX,48.8234505470138,2.249665298288027
15041,15041 - LABROUSTE,13 RUE FRANQUET - 75015 PARIS,48.83285390827691,2.306898478208195
13055,13055 - LAGROUA,18 RUE MARIE ANDREE LAGROUA - 75013 PARIS,48.828595283857425,2.380220606266108
21021,21021 - PARADIS (BOULOGNE-BILLANCOURT),FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT,48.833174958910085,2.257005867300889
10025,10025 - ECLUSES SAINT MARTIN,148 QUAI DE JEMMAPES - 75010 PARIS,48.87742034308959,2.366011448983217
20121,20121 - MENILMONTANT BOYER,27 RUE BOYER - 75020 PARIS,48.868910127448686,2.392020489286297
19011,19011 - ROUVET DAMPIERRE,2 RUE ROUVET - 75019 PARIS,48.8933800500227,2.38499975689617
13038,13038 - CHOISY POINT D'IVRY,28 AVENUE DE CHOISY - 75013 PARIS,48.82190796881169,2.363334710614756
1016,01016 - OPERA PYRAMIDES,27 RUE THERESE - 75001 PARIS,48.86648351450895,2.334433421223788
1102,01102 - FRANCAISE,6 RUE FRANCAISE - 75001 PARIS,48.864065046949904,2.347597912716465
16025,16025 - FONTAINE RAYNOUARD,4 RUE JEAN DE LA FONTAINE - 75016 PARIS,48.852786944099584,2.275580584185594
16017,16017 - RUE DE SIAM,1 BIS RUE DE SIAM - 75016 PARIS,48.861720329027264,2.275346568555312
20029,20029 - PORTE DES LILAS,57 RUE DES FRERES FLAVIEN - 75020 PARIS,48.87809927643587,2.411046298532085
22101,22101 - GARE ROUTIERE ( SAINT CLOUD),GARE ROUTIERE - ARRET TRAM - 92210 SAINT CLOUD,48.843126205966946,2.222189235680779
20131,20131 - REPOS,41 RUE DU REPOS - 75020 PARIS,48.859358523592554,2.389613136684456
1003,01003 - RIVOLI SAINT DENIS,7 RUE SAINT DENIS - 75001 PARIS,48.859150287255645,2.347620087684511
17001,17001 - GUY MOCQUET,RUE GUY MOCQUET - 75017 PARIS,48.89282296302349,2.326803489834799
1010,01010 - PONT NEUF,10 RUE BOUCHER - 75001 PARIS,48.85946238924527,2.344366128446111
17016,17016 - BROCHANT,3 RUE BROCHANT - 75017 PARIS,48.88818698581028,2.316861143151153
11002,11002 - ROQUETTE THIERE,37 RUE DE LA ROQUETTE - 75011 PARIS,48.85510629540472,2.373424541930557
13120,13120 - VITRY DESAULT,RUE PIERRE ET JOSEPH DESAULT - 75013 PARIS,48.821138751437616,2.378718606608679
8004,08004 - MALESHERBES PASQUIER,FACE 4 BD MALESHERBES - 75008 PARIS,48.87042188343355,2.323288994791708
20113,20113 - PARC DE BELLEVILLE,30 RUE PIAT - 75020 PARIS,48.87195626635528,2.384981390278095
10036,10036 - AQUEDUC,80 RUE DE L'AQUEDUC - 75010 PARIS,48.88384326568884,2.367110644031659
42207,42207 - PARIS 3 (CHARENTON),136 RUE DE PARIS - 94220 CHARENTON,48.8266572063246,2.405876723011083
12028,12028 - VIVALDI,42 ALLEE VIVALDI - 75012 PARIS,48.841923663276546,2.389728979467376
5008,05008 - ST GERMAIN-DANTE,9 RUE DE DANTE - 75005 PARIS,48.850977229793614,2.346076825913541
2003,02003 - ALLEE PIERRE LAZAEFF,189 RUE SAINT DENIS - 75002 PARIS,48.86614574652862,2.350844595287827
1026,01026 - COLONEL DRIANT,PLACE DU LIEUTENANT HENRI KARCHER - 75001 PARIS,48.86343050194121,2.340169767017624
20112,20112 - JOURDAIN,3 RUE DU JOURDAIN - 75020 PARIS,48.87409248091576,2.389435908330615
16101,16101 - MALAKOFF,161 AVENUE MALAKOFF - 75016 PARIS,48.87669268743692,2.283457593383419
17110,17110 - LEGENDRE,83 RUE LEGENDRE - 75017 PARIS,48.8877723254283,2.32036786584418
15120,15120 - AVIA,26 RUE DU COLONEL PIERRE AVIA - 75015 PARIS,48.8296843300915,2.275342586850291
10114,10114 - HOPITAL SAINT LOUIS,12 BIS RUE DE LA GRANGE AUX BELLES - 75010 PARIS,48.874794994841274,2.366669436984963
17031,17031 - PORTE DE CHAMPERET,PLACE DE LA PORTE DE CHAMPERET - 75017 PARIS,48.88561741628322,2.290781411279206
6021,06021 - BONAPARTE BEAUX ARTS,17 RUE DES BEAUX ARTS - 75006 PARIS,48.8564374096868,2.334797622948368
16031,16031 - BOULAINVILLIERS,51 RUE DES VIGNES - 75016 PARIS,48.85615074338874,2.275188414671189
16103,16103 - TRAKTIR,3 RUE TRAKTIR - 75016 PARIS,48.87279915599243,2.291508179426733
6027,06027 - VAUGIRARD DESGOFFE,2 RUE BLAISE DESGOFFE - 75006 PARIS,48.84612989154848,2.324240578144087
8030,08030 - MONTAIGNE,25 RUE BAYARD - 75008 PARIS,48.86729323621449,2.307691605650344
4105,04105 - MORLAND,17 BOULEVARD DU MORLAND - 75004 PARIS,48.84996003527753,2.363239868721318
20044,20044 - DAVOUT VOLGA,63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS,48.852919679957296,2.410522909779111
12120,12120 - CONSERVATION,ROUTE DE LA CEINTURE DU LAC DAUMESNIL - 75012 PARIS,48.82772523704757,2.41827234236864
16018,16018 - FLANDRIN,2 BOULEVARD FLANDRIN - 75016 PARIS,48.86441140945903,2.272448647646471
13042,13042 - NATIONALE BACH,150 RUE NATIONALE - 75013 PARIS,48.830957464145705,2.364107053254628
41302,41302 - CHARLES DE GAULLE (NOGENT),FACE AU 60 AVENUE CHARLES DE GAULLES - 94130 NOGENT SUR MARNE,48.83648112918176,2.479464268709081
23004,23004 - COUTURIER 2 (LEVALLOIS),109 RUE  PAUL VAILLANT COUTURIER - 92300 LEVALLOIS,48.89819702263572,2.293848017974069
12109,12109 - CHAROLAIS,212 RUE DE CHARENTON - 75012 PARIS,48.840869459702354,2.387564334932072
9030,09030 - VICTOIR CHAUSSEE D ANTIN,79 RUE DE LA VICTOIRE - 75009 PARIS,48.87518586417745,2.332036313368639
18017,18017 - PECQUEUR,93 RUE COULAINCOURT - 75018 PARIS,48.889677905028066,2.338178714426107
18107,18107 - CHARTRES,22-24 RUE DE CHARTRES - 75018 PARIS,48.88470686398326,2.35358041022707
15008,15008 - SEVRES LECOURBE,FACE 4 BOULEVARD PASTEUR - 75015 PARIS,48.844838019227154,2.311085506094106
7018,07018 - SEGUR ESTREES,23 AVENUE DE SEGUR - 75007 PARIS,48.85129433458901,2.309747615603337
19044,19044 - GRANDS MOULINS,RUE DE LA CLOTURE / ANGLE RUE DU DEBARCADERE - 75019 PARIS,48.89713005307456,2.396079008206681
10012,10012 - VINAIGRIERS,58 RUE DES VINAIGRIERS - 75010 PARIS,48.873267841170026,2.359323613430623
7022,07022 - PONT DE L'ALMA,3 AVENUE BOSQUET - 75007 PARIS,48.86164049957625,2.302250344175951
35012,35012 - CANDALE (PANTIN),FACE AU 12 RUE CANDALE - 93500 PANTIN,48.889485840195675,2.414307515111288
1009,01009 - PONT NEUF - 14,14 RUE DU PONT NEUF - 75001 PARIS,48.860245194532624,2.344333545273837
15051,15051 - ROLLET,1 PLACE HENRI ROLLET - 75015 PARIS,48.83598100445596,2.293467119128608
20107,20107 - STADE MARYSE HILSZ,26 RUE MARYSE HILSZ - 75020 PARIS,48.851285276158144,2.412733641628248
8012,08012 - CLICHY,10 BOULEVARD DES BATIGNOLLES SUR TPC - 75008 PARIS,48.883318044354574,2.326207175385489
3012,03012 - GAITE LYRIQUE,FACE 8 RUE SALOMON DE CAUS - 75003 PARIS,48.86749798940664,2.353660816249226
10105,10105 - BONNE NOUVELLE PROP2,2 RUE DE MAZAGRAN - 75010 PARIS,48.870278078579595,2.351281636686514
9033,09033 - HAVRE CAUMARTIN,FACE 45 RUE CAUMARTIN - 75009 PARIS,48.872795019872605,2.328315742616178
14116,14116 - ROMAIN ROLLAND,49-51 BD ROMAIN ROLLAND - 75014 PARIS,48.820323646126774,2.32300304092451
12027,12027 - MONTGALLET CHARENTON,2 RUE MONTGALLET - 75012 PARIS,48.84264777870052,2.386164927813738
13034,13034 - EDISON,54 AVENUE EDISON - 75013 PARIS,48.82902666973469,2.361069024089417
9026,09026 - BRUYERE PIGALLE,28 RUE J.B.PIGALLE - 75009 PARIS,48.87939826447722,2.333709173337285
17013,17013 - LEGENDRE,62 RUE LEGENDRE - 75017 PARIS,48.885437730894544,2.316473835914172
31004,31004 - PARIS 2 (MONTREUIL),175/179 RUE DE PARIS - 93100 MONTREUIL,48.85550131286469,2.422055733613231
9106,09106 - AUBER,3 RUE BOUDREAU - 75009 PARIS,48.87219025140095,2.329423494000903
16028,16028 - MILLET - JEAN DE LA FONTAINE,12 RUE FRANCOIS MILLET - 75016 PARIS,48.85100487466529,2.272469482915694
18034,18034 - LEIBNITZ,50 RUE LEIBNITZ - 75018 PARIS,48.896328348515986,2.333390423834684
5010,05010 - SAINT MICHEL HENRI BARBUSSE,1 RUE HENRI BARBUSSE - 75005 PARIS,48.84375698130157,2.339306721981416
12102,12102 - DIDEROT BERCY,224 RUE DE BERCY - 75012 PARIS,48.84618800146489,2.37040616152132
5019,05019 - POISSY,8-10 RUE DE POISSY - 75005 PARIS,48.84969041137042,2.352970183602024
16038,16038 - RUE MOLITOR,RUE MOLITOR - 75016 PARIS,48.84509712653168,2.265724147895062
9022,09022 - LAFITTE ROSSINI,19 RUE ROSSINI - 75009 PARIS,48.87334627510507,2.337980867701675
11030,11030 - SAINT MAUR OBERKAMPF,80 RUE OBERKAMPF - 75011 PARIS,48.86530798423503,2.376019912019568
16130,16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2,AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS,48.863757931035046,2.267504683574771
43009,43009 - MURS DU PARC (VINCENNES),AVENUE DES MURS DU PARC - 94300 VINCENNES,48.84696126017499,2.452237396596088
15113,15113 - FALGUIERE ARSONVAL,2 RUE D'ARSONVAL - 75015 PARIS,48.84040040365445,2.313117867297474
1001,01001 - ILE DE LA CITE PONT NEUF,41 QUAI DE L'HORLOGE - 75001 PARIS,48.857091635218225,2.341747995157864
18044,18044 - CLICHY,132 BOULEVARD DE CLICHY - 75018 PARIS,48.88412710804656,2.328807098192234
